i am sad	میں اداس ہوں
please i am sad	براہ کرم میں اداس ہوں
i am busy	میں مصروف ہوں
please i am busy	براہ کرم میں مصروف ہوں
i am tired	میں تھک گیا ہوں
please i am tired	براہ کرم میں تھک گیا ہوں
that's great	یہ بہت اچھا ہے
please that's great	براہ کرم یہ بہت اچھا ہے
i don't know	مجھے نہیں معلوم
please i don't know	براہ کرم مجھے نہیں معلوم
no problem	کوئی مسئلہ نہیں
please no problem	براہ کرم کوئی مسئلہ نہیں
see you	پھر ملیں گے
please see you	براہ کرم پھر ملیں گے
take care	اپنا خیال رکھنا
please take care	براہ کرم اپنا خیال رکھنا
goodbye	اللہ حافظ
bye	خدا حافظ
hi	ہیلو
hello	ہیلو
hey	ارے
greetings	آداب
good morning	صبح بخیر
please good morning	براہ کرم صبح بخیر
good evening	شام بخیر
please good evening	براہ کرم شام بخیر
good night	شب بخیر
please good night	براہ کرم شب بخیر
how are you?	تم کیسے ہو؟
please how are you?	براہ کرم تم کیسے ہو؟
i am fine	میں ٹھیک ہوں
please i am fine	براہ کرم میں ٹھیک ہوں
i'm good	میں اچھا ہوں
please i'm good	براہ کرم میں اچھا ہوں
thanks	شکریہ
thank you	آپ کا شکریہ
please thank you	براہ کرم آپ کا شکریہ
thank you very much	آپ کا بہت شکریہ
please thank you very much	براہ کرم آپ کا بہت شکریہ
you are welcome	خوش آمدید
please you are welcome	براہ کرم خوش آمدید
please	براہ کرم
sorry	معاف کیجئے
excuse me	معاف کیجئے گا
please excuse me	براہ کرم معاف کیجئے گا
yes	جی ہاں
no	نہیں
maybe	شاید
ok	ٹھیک ہے
okay	ٹھیک ہے
good	اچھا
bad	برا
i am happy	میں خوش ہوں
please i am happy	براہ کرم میں خوش ہوں
i am sad	میں اداس ہوں
please i am sad	براہ کرم میں اداس ہوں
i am busy	میں مصروف ہوں
please i am busy	براہ کرم میں مصروف ہوں
i am tired	میں تھک گیا ہوں
please i am tired	براہ کرم میں تھک گیا ہوں
that's great	یہ بہت اچھا ہے
please that's great	براہ کرم یہ بہت اچھا ہے
i don't know	مجھے نہیں معلوم
please i don't know	براہ کرم مجھے نہیں معلوم
no problem	کوئی مسئلہ نہیں
please no problem	براہ کرم کوئی مسئلہ نہیں
see you	پھر ملیں گے
please see you	براہ کرم پھر ملیں گے
take care	اپنا خیال رکھنا
please take care	براہ کرم اپنا خیال رکھنا
goodbye	اللہ حافظ
bye	خدا حافظ
hi	ہیلو
hello	ہیلو
hey	ارے
greetings	آداب
good morning	صبح بخیر
please good morning	براہ کرم صبح بخیر
good evening	شام بخیر
please good evening	براہ کرم شام بخیر
good night	شب بخیر
please good night	براہ کرم شب بخیر
how are you?	تم کیسے ہو؟
please how are you?	براہ کرم تم کیسے ہو؟
i am fine	میں ٹھیک ہوں
please i am fine	براہ کرم میں ٹھیک ہوں
i'm good	میں اچھا ہوں
please i'm good	براہ کرم میں اچھا ہوں
thanks	شکریہ
thank you	آپ کا شکریہ
please thank you	براہ کرم آپ کا شکریہ
thank you very much	آپ کا بہت شکریہ
please thank you very much	براہ کرم آپ کا بہت شکریہ
you are welcome	خوش آمدید
please you are welcome	براہ کرم خوش آمدید
please	براہ کرم
sorry	معاف کیجئے
excuse me	معاف کیجئے گا
please excuse me	براہ کرم معاف کیجئے گا
yes	جی ہاں
no	نہیں
maybe	شاید
ok	ٹھیک ہے
okay	ٹھیک ہے
good	اچھا
bad	برا
i am happy	میں خوش ہوں
please i am happy	براہ کرم میں خوش ہوں
i am sad	میں اداس ہوں
please i am sad	براہ کرم میں اداس ہوں
i am busy	میں مصروف ہوں
please i am busy	براہ کرم میں مصروف ہوں
i am tired	میں تھک گیا ہوں
please i am tired	براہ کرم میں تھک گیا ہوں
that's great	یہ بہت اچھا ہے
please that's great	براہ کرم یہ بہت اچھا ہے
i don't know	مجھے نہیں معلوم
please i don't know	براہ کرم مجھے نہیں معلوم
no problem	کوئی مسئلہ نہیں
please no problem	براہ کرم کوئی مسئلہ نہیں
see you	پھر ملیں گے
please see you	براہ کرم پھر ملیں گے
take care	اپنا خیال رکھنا
please take care	براہ کرم اپنا خیال رکھنا
goodbye	اللہ حافظ
bye	خدا حافظ
hi	ہیلو
hello	ہیلو
hey	ارے
greetings	آداب
good morning	صبح بخیر
please good morning	براہ کرم صبح بخیر
good evening	شام بخیر
please good evening	براہ کرم شام بخیر
good night	شب بخیر
please good night	براہ کرم شب بخیر
how are you?	تم کیسے ہو؟
please how are you?	براہ کرم تم کیسے ہو؟
i am fine	میں ٹھیک ہوں
please i am fine	براہ کرم میں ٹھیک ہوں
i'm good	میں اچھا ہوں
please i'm good	براہ کرم میں اچھا ہوں
thanks	شکریہ
thank you	آپ کا شکریہ
please thank you	براہ کرم آپ کا شکریہ
thank you very much	آپ کا بہت شکریہ
please thank you very much	براہ کرم آپ کا بہت شکریہ
you are welcome	خوش آمدید
please you are welcome	براہ کرم خوش آمدید
please	براہ کرم
sorry	معاف کیجئے
excuse me	معاف کیجئے گا
please excuse me	براہ کرم معاف کیجئے گا
yes	جی ہاں
no	نہیں
maybe	شاید
ok	ٹھیک ہے
okay	ٹھیک ہے
good	اچھا
bad	برا
i am happy	میں خوش ہوں
please i am happy	براہ کرم میں خوش ہوں
i am sad	میں اداس ہوں
please i am sad	براہ کرم میں اداس ہوں
i am busy	میں مصروف ہوں
please i am busy	براہ کرم میں مصروف ہوں
i am tired	میں تھک گیا ہوں
please i am tired	براہ کرم میں تھک گیا ہوں
that's great	یہ بہت اچھا ہے
please that's great	براہ کرم یہ بہت اچھا ہے
i don't know	مجھے نہیں معلوم
please i don't know	براہ کرم مجھے نہیں معلوم
no problem	کوئی مسئلہ نہیں
please no problem	براہ کرم کوئی مسئلہ نہیں
see you	پھر ملیں گے
please see you	براہ کرم پھر ملیں گے
take care	اپنا خیال رکھنا
please take care	براہ کرم اپنا خیال رکھنا
goodbye	اللہ حافظ
bye	خدا حافظ
hi	ہیلو
hello	ہیلو
hey	ارے
greetings	آداب
good morning	صبح بخیر
please good morning	براہ کرم صبح بخیر
good evening	شام بخیر
please good evening	براہ کرم شام بخیر
who are you?	تم کون ہو؟
please who are you?	براہ کرم تم کون ہو؟
what is this?	یہ کیا ہے؟
please what is this?	براہ کرم یہ کیا ہے؟
where are you?	تم کہاں ہو؟
please where are you?	براہ کرم تم کہاں ہو؟
when will you come?	تم کب آؤ گے؟
please when will you come?	براہ کرم تم کب آؤ گے؟
why are you sad?	تم کیوں اداس ہو؟
please why are you sad?	براہ کرم تم کیوں اداس ہو؟
how do you do?	تم کیسے ہو؟
please how do you do?	براہ کرم تم کیسے ہو؟
what is your name?	تمہارا نام کیا ہے؟
please what is your name?	براہ کرم تمہارا نام کیا ہے؟
where do you live?	تم کہاں رہتے ہو؟
please where do you live?	براہ کرم تم کہاں رہتے ہو؟
how much is this?	یہ کتنے کا ہے؟
please how much is this?	براہ کرم یہ کتنے کا ہے؟
what time is it?	کیا وقت ہوا ہے؟
please what time is it?	براہ کرم کیا وقت ہوا ہے؟
can you help me?	کیا آپ میری مدد کر سکتے ہیں؟
please can you help me?	براہ کرم کیا آپ میری مدد کر سکتے ہیں؟
do you speak urdu?	کیا آپ اردو بولتے ہیں؟
please do you speak urdu?	براہ کرم کیا آپ اردو بولتے ہیں؟
where is the hotel?	ہوٹل کہاں ہے؟
please where is the hotel?	براہ کرم ہوٹل کہاں ہے؟
where is the mosque?	مسجد کہاں ہے؟
please where is the mosque?	براہ کرم مسجد کہاں ہے؟
where is the bus stop?	بس اسٹاپ کہاں ہے؟
please where is the bus stop?	براہ کرم بس اسٹاپ کہاں ہے؟
where is the taxi stand?	ٹیکسی اسٹینڈ کہاں ہے؟
please where is the taxi stand?	براہ کرم ٹیکسی اسٹینڈ کہاں ہے؟
what do you want?	تم کیا چاہتے ہو؟
please what do you want?	براہ کرم تم کیا چاہتے ہو؟
why is it expensive?	یہ مہنگا کیوں ہے؟
please why is it expensive?	براہ کرم یہ مہنگا کیوں ہے؟
how can i go there?	میں وہاں کیسے جا سکتا ہوں؟
please how can i go there?	براہ کرم میں وہاں کیسے جا سکتا ہوں؟
who is he?	وہ کون ہے؟
please who is he?	براہ کرم وہ کون ہے؟
who are you?	تم کون ہو؟
please who are you?	براہ کرم تم کون ہو؟
what is this?	یہ کیا ہے؟
please what is this?	براہ کرم یہ کیا ہے؟
where are you?	تم کہاں ہو؟
please where are you?	براہ کرم تم کہاں ہو؟
when will you come?	تم کب آؤ گے؟
please when will you come?	براہ کرم تم کب آؤ گے؟
why are you sad?	تم کیوں اداس ہو؟
please why are you sad?	براہ کرم تم کیوں اداس ہو؟
how do you do?	تم کیسے ہو؟
please how do you do?	براہ کرم تم کیسے ہو؟
what is your name?	تمہارا نام کیا ہے؟
please what is your name?	براہ کرم تمہارا نام کیا ہے؟
where do you live?	تم کہاں رہتے ہو؟
please where do you live?	براہ کرم تم کہاں رہتے ہو؟
how much is this?	یہ کتنے کا ہے؟
please how much is this?	براہ کرم یہ کتنے کا ہے؟
what time is it?	کیا وقت ہوا ہے؟
please what time is it?	براہ کرم کیا وقت ہوا ہے؟
can you help me?	کیا آپ میری مدد کر سکتے ہیں؟
please can you help me?	براہ کرم کیا آپ میری مدد کر سکتے ہیں؟
do you speak urdu?	کیا آپ اردو بولتے ہیں؟
please do you speak urdu?	براہ کرم کیا آپ اردو بولتے ہیں؟
where is the hotel?	ہوٹل کہاں ہے؟
please where is the hotel?	براہ کرم ہوٹل کہاں ہے؟
where is the mosque?	مسجد کہاں ہے؟
please where is the mosque?	براہ کرم مسجد کہاں ہے؟
where is the bus stop?	بس اسٹاپ کہاں ہے؟
please where is the bus stop?	براہ کرم بس اسٹاپ کہاں ہے؟
where is the taxi stand?	ٹیکسی اسٹینڈ کہاں ہے؟
please where is the taxi stand?	براہ کرم ٹیکسی اسٹینڈ کہاں ہے؟
what do you want?	تم کیا چاہتے ہو؟
please what do you want?	براہ کرم تم کیا چاہتے ہو؟
why is it expensive?	یہ مہنگا کیوں ہے؟
please why is it expensive?	براہ کرم یہ مہنگا کیوں ہے؟
how can i go there?	میں وہاں کیسے جا سکتا ہوں؟
please how can i go there?	براہ کرم میں وہاں کیسے جا سکتا ہوں؟
who is he?	وہ کون ہے؟
please who is he?	براہ کرم وہ کون ہے؟
who are you?	تم کون ہو؟
please who are you?	براہ کرم تم کون ہو؟
what is this?	یہ کیا ہے؟
please what is this?	براہ کرم یہ کیا ہے؟
where are you?	تم کہاں ہو؟
please where are you?	براہ کرم تم کہاں ہو؟
when will you come?	تم کب آؤ گے؟
please when will you come?	براہ کرم تم کب آؤ گے؟
why are you sad?	تم کیوں اداس ہو؟
please why are you sad?	براہ کرم تم کیوں اداس ہو؟
how do you do?	تم کیسے ہو؟
please how do you do?	براہ کرم تم کیسے ہو؟
what is your name?	تمہارا نام کیا ہے؟
please what is your name?	براہ کرم تمہارا نام کیا ہے؟
where do you live?	تم کہاں رہتے ہو؟
please where do you live?	براہ کرم تم کہاں رہتے ہو؟
how much is this?	یہ کتنے کا ہے؟
please how much is this?	براہ کرم یہ کتنے کا ہے؟
what time is it?	کیا وقت ہوا ہے؟
please what time is it?	براہ کرم کیا وقت ہوا ہے؟
can you help me?	کیا آپ میری مدد کر سکتے ہیں؟
please can you help me?	براہ کرم کیا آپ میری مدد کر سکتے ہیں؟
do you speak urdu?	کیا آپ اردو بولتے ہیں؟
please do you speak urdu?	براہ کرم کیا آپ اردو بولتے ہیں؟
where is the hotel?	ہوٹل کہاں ہے؟
please where is the hotel?	براہ کرم ہوٹل کہاں ہے؟
where is the mosque?	مسجد کہاں ہے؟
please where is the mosque?	براہ کرم مسجد کہاں ہے؟
where is the bus stop?	بس اسٹاپ کہاں ہے؟
please where is the bus stop?	براہ کرم بس اسٹاپ کہاں ہے؟
where is the taxi stand?	ٹیکسی اسٹینڈ کہاں ہے؟
please where is the taxi stand?	براہ کرم ٹیکسی اسٹینڈ کہاں ہے؟
what do you want?	تم کیا چاہتے ہو؟
please what do you want?	براہ کرم تم کیا چاہتے ہو؟
why is it expensive?	یہ مہنگا کیوں ہے؟
please why is it expensive?	براہ کرم یہ مہنگا کیوں ہے؟
how can i go there?	میں وہاں کیسے جا سکتا ہوں؟
please how can i go there?	براہ کرم میں وہاں کیسے جا سکتا ہوں؟
who is he?	وہ کون ہے؟
please who is he?	براہ کرم وہ کون ہے؟
who are you?	تم کون ہو؟
please who are you?	براہ کرم تم کون ہو؟
what is this?	یہ کیا ہے؟
please what is this?	براہ کرم یہ کیا ہے؟
where are you?	تم کہاں ہو؟
please where are you?	براہ کرم تم کہاں ہو؟
when will you come?	تم کب آؤ گے؟
please when will you come?	براہ کرم تم کب آؤ گے؟
why are you sad?	تم کیوں اداس ہو؟
please why are you sad?	براہ کرم تم کیوں اداس ہو؟
how do you do?	تم کیسے ہو؟
please how do you do?	براہ کرم تم کیسے ہو؟
what is your name?	تمہارا نام کیا ہے؟
please what is your name?	براہ کرم تمہارا نام کیا ہے؟
where do you live?	تم کہاں رہتے ہو؟
please where do you live?	براہ کرم تم کہاں رہتے ہو؟
how much is this?	یہ کتنے کا ہے؟
please how much is this?	براہ کرم یہ کتنے کا ہے؟
what time is it?	کیا وقت ہوا ہے؟
please what time is it?	براہ کرم کیا وقت ہوا ہے؟
can you help me?	کیا آپ میری مدد کر سکتے ہیں؟
please can you help me?	براہ کرم کیا آپ میری مدد کر سکتے ہیں؟
do you speak urdu?	کیا آپ اردو بولتے ہیں؟
please do you speak urdu?	براہ کرم کیا آپ اردو بولتے ہیں؟
where is the hotel?	ہوٹل کہاں ہے؟
please where is the hotel?	براہ کرم ہوٹل کہاں ہے؟
where is the mosque?	مسجد کہاں ہے؟
please where is the mosque?	براہ کرم مسجد کہاں ہے؟
where is the bus stop?	بس اسٹاپ کہاں ہے؟
please where is the bus stop?	براہ کرم بس اسٹاپ کہاں ہے؟
where is the taxi stand?	ٹیکسی اسٹینڈ کہاں ہے؟
please where is the taxi stand?	براہ کرم ٹیکسی اسٹینڈ کہاں ہے؟
what do you want?	تم کیا چاہتے ہو؟
please what do you want?	براہ کرم تم کیا چاہتے ہو؟
why is it expensive?	یہ مہنگا کیوں ہے؟
please why is it expensive?	براہ کرم یہ مہنگا کیوں ہے؟
how can i go there?	میں وہاں کیسے جا سکتا ہوں؟
please how can i go there?	براہ کرم میں وہاں کیسے جا سکتا ہوں؟
who is he?	وہ کون ہے؟
please who is he?	براہ کرم وہ کون ہے؟
who are you?	تم کون ہو؟
please who are you?	براہ کرم تم کون ہو؟
what is this?	یہ کیا ہے؟
please what is this?	براہ کرم یہ کیا ہے؟
where are you?	تم کہاں ہو؟
please where are you?	براہ کرم تم کہاں ہو؟
when will you come?	تم کب آؤ گے؟
please when will you come?	براہ کرم تم کب آؤ گے؟
why are you sad?	تم کیوں اداس ہو؟
please why are you sad?	براہ کرم تم کیوں اداس ہو؟
how do you do?	تم کیسے ہو؟
please how do you do?	براہ کرم تم کیسے ہو؟
what is your name?	تمہارا نام کیا ہے؟
please what is your name?	براہ کرم تمہارا نام کیا ہے؟
where do you live?	تم کہاں رہتے ہو؟
please where do you live?	براہ کرم تم کہاں رہتے ہو؟
how much is this?	یہ کتنے کا ہے؟
please how much is this?	براہ کرم یہ کتنے کا ہے؟
what time is it?	کیا وقت ہوا ہے؟
please what time is it?	براہ کرم کیا وقت ہوا ہے؟
can you help me?	کیا آپ میری مدد کر سکتے ہیں؟
please can you help me?	براہ کرم کیا آپ میری مدد کر سکتے ہیں؟
do you speak urdu?	کیا آپ اردو بولتے ہیں؟
please do you speak urdu?	براہ کرم کیا آپ اردو بولتے ہیں؟
where is the hotel?	ہوٹل کہاں ہے؟
please where is the hotel?	براہ کرم ہوٹل کہاں ہے؟
where is the mosque?	مسجد کہاں ہے؟
please where is the mosque?	براہ کرم مسجد کہاں ہے؟
where is the bus stop?	بس اسٹاپ کہاں ہے؟
please where is the bus stop?	براہ کرم بس اسٹاپ کہاں ہے؟
where is the taxi stand?	ٹیکسی اسٹینڈ کہاں ہے؟
please where is the taxi stand?	براہ کرم ٹیکسی اسٹینڈ کہاں ہے؟
what do you want?	تم کیا چاہتے ہو؟
please what do you want?	براہ کرم تم کیا چاہتے ہو؟
why is it expensive?	یہ مہنگا کیوں ہے؟
please why is it expensive?	براہ کرم یہ مہنگا کیوں ہے؟
how can i go there?	میں وہاں کیسے جا سکتا ہوں؟
please how can i go there?	براہ کرم میں وہاں کیسے جا سکتا ہوں؟
who is he?	وہ کون ہے؟
please who is he?	براہ کرم وہ کون ہے؟
who are you?	تم کون ہو؟
please who are you?	براہ کرم تم کون ہو؟
what is this?	یہ کیا ہے؟
please what is this?	براہ کرم یہ کیا ہے؟
where are you?	تم کہاں ہو؟
please where are you?	براہ کرم تم کہاں ہو؟
when will you come?	تم کب آؤ گے؟
please when will you come?	براہ کرم تم کب آؤ گے؟
why are you sad?	تم کیوں اداس ہو؟
please why are you sad?	براہ کرم تم کیوں اداس ہو؟
how do you do?	تم کیسے ہو؟
please how do you do?	براہ کرم تم کیسے ہو؟
what is your name?	تمہارا نام کیا ہے؟
please what is your name?	براہ کرم تمہارا نام کیا ہے؟
where do you live?	تم کہاں رہتے ہو؟
please where do you live?	براہ کرم تم کہاں رہتے ہو؟
how much is this?	یہ کتنے کا ہے؟
please how much is this?	براہ کرم یہ کتنے کا ہے؟
what time is it?	کیا وقت ہوا ہے؟
please what time is it?	براہ کرم کیا وقت ہوا ہے؟
can you help me?	کیا آپ میری مدد کر سکتے ہیں؟
please can you help me?	براہ کرم کیا آپ میری مدد کر سکتے ہیں؟
do you speak urdu?	کیا آپ اردو بولتے ہیں؟
please do you speak urdu?	براہ کرم کیا آپ اردو بولتے ہیں؟
where is the hotel?	ہوٹل کہاں ہے؟
please where is the hotel?	براہ کرم ہوٹل کہاں ہے؟
where is the mosque?	مسجد کہاں ہے؟
please where is the mosque?	براہ کرم مسجد کہاں ہے؟
where is the bus stop?	بس اسٹاپ کہاں ہے؟
please where is the bus stop?	براہ کرم بس اسٹاپ کہاں ہے؟
where is the taxi stand?	ٹیکسی اسٹینڈ کہاں ہے؟
please where is the taxi stand?	براہ کرم ٹیکسی اسٹینڈ کہاں ہے؟
what do you want?	تم کیا چاہتے ہو؟
please what do you want?	براہ کرم تم کیا چاہتے ہو؟
why is it expensive?	یہ مہنگا کیوں ہے؟
please why is it expensive?	براہ کرم یہ مہنگا کیوں ہے؟
how can i go there?	میں وہاں کیسے جا سکتا ہوں؟
please how can i go there?	براہ کرم میں وہاں کیسے جا سکتا ہوں؟
who is he?	وہ کون ہے؟
please who is he?	براہ کرم وہ کون ہے؟
who are you?	تم کون ہو؟
please who are you?	براہ کرم تم کون ہو؟
what is this?	یہ کیا ہے؟
please what is this?	براہ کرم یہ کیا ہے؟
where are you?	تم کہاں ہو؟
please where are you?	براہ کرم تم کہاں ہو؟
when will you come?	تم کب آؤ گے؟
please when will you come?	براہ کرم تم کب آؤ گے؟
why are you sad?	تم کیوں اداس ہو؟
please why are you sad?	براہ کرم تم کیوں اداس ہو؟
how do you do?	تم کیسے ہو؟
please how do you do?	براہ کرم تم کیسے ہو؟
what is your name?	تمہارا نام کیا ہے؟
please what is your name?	براہ کرم تمہارا نام کیا ہے؟
where do you live?	تم کہاں رہتے ہو؟
please where do you live?	براہ کرم تم کہاں رہتے ہو؟
how much is this?	یہ کتنے کا ہے؟
please how much is this?	براہ کرم یہ کتنے کا ہے؟
what time is it?	کیا وقت ہوا ہے؟
please what time is it?	براہ کرم کیا وقت ہوا ہے؟
can you help me?	کیا آپ میری مدد کر سکتے ہیں؟
please can you help me?	براہ کرم کیا آپ میری مدد کر سکتے ہیں؟
